,mean_value,mean_volumn,profit
sz000801,13292691847.368422,11956402.233918129,0.3673469387755103
sz000802,9019473051.257484,11960687.239520958,0.9173764906303238
sz000803,2736037009.6,6220542.24,0.346788990825688
sz000806,14820419334.205608,38643904.224299066,2.5117493472584855
sz000807,12605504289.763313,47239366.25443787,-0.2542372881355932
sz000809,5984442964.367816,30520030.95402299,-0.357492654260529
sz000810,18905723493.9375,7995301.4625,-0.3337408312958435
sz000811,5723200769.821428,17734654.61309524,-0.1462121212121212
sz000812,5165017896.902655,33776119.18584071,1.7688953488372097
sz000813,4404446761.917809,5934362.328767124,0.3489208633093525
sz000815,6151995540.229885,11245324.816091955,1.2206632653061225
sz000816,13830816451.657143,74893200.42857143,0.1437908496732026
sz000818,4291313207.5471697,27512168.481132075,1.3340857787810385
sz000819,7441366541.098266,7300845.312138728,0.3116028708133972
sz000820,3084948968.181818,11945850.207792208,0.5823863636363638
sz000821,6305194467.076023,27194901.590643276,0.19758507135016473
sz000822,6640485397.701149,31489211.856321838,0.1812627291242362
sz000823,6873065604.114285,24864867.634285714,-0.24732142857142855
sz000825,33421700875.54286,117655452.33714285,-0.22385321100917427
sz000826,30723317917.058823,18952089.908496734,0.1773203322499097
sz000828,13744202171.908398,22693097.870229006,0.33939393939393947
sz000829,13753258964.285715,51837905.662857145,0.08679706601467004
sz000830,10959827350.22857,60189227.017142855,0.09352517985611519
sz000831,28869621065.523254,48671291.988372095,-0.519278606965174
sz000833,3881509260.1829267,13170342.81707317,0.006726457399103195
sz000835,4348303004.624277,26128028.352601156,-0.02361396303901442
sz000836,6336653018.971429,9965805.04,0.9305555555555555
sz000837,10413083196.19883,23972431.222222224,0.26110124333925394
sz000838,3217929261.206897,6210813.982758621,0.9354838709677418
sz000839,28087395018.54701,63260701.04273504,1.0531358885017421
sz000848,12501599809.714285,18080990.445714287,-0.41145374449339206
sz000850,8174236011.358025,22814178.01234568,0.43717277486911005
sz000851,9797514305.177305,39284252.38297872,0.1646341463414633
sz000852,10804045929.411764,8003248.211764706,-0.2654494382022472
sz000856,2741331952.662722,9035536.485207101,0.09487179487179478
sz000858,94962669866.85715,72908498.88571429,0.08794926004228339
sz000859,5355050766.531792,32784706.861271676,-0.15951972555746136
sz000860,12384559636.12676,15470441.147887323,-0.15167364016736412
sz000861,17645597400.97222,34557704.42361111,-0.24064837905236905
sz000862,4781505864.778761,9654197.123893805,-0.10376134889753565
sz000863,9667252731.17647,17639486.67647059,0.32205683355886333
sz000868,6067519940.971429,30801238.26857143,0.17310924369747901
sz000869,23617935284.0,4859366.422857143,-0.06515957446808518
sz000875,13147457149.333334,133904951.76666667,0.7572815533980582
sz000876,40619731721.710526,51314798.809210524,0.3006849315068492
sz000877,9475836032.171429,44370879.245714284,-0.22846079380445308
sz000878,22125161102.21239,42573508.6460177,-0.30299172501591354
sz000880,4181160752.857143,7916291.874285715,0.14359415305245055
sz000881,3009822427.887324,14268869.647887323,0.5843373493975903
sz000882,10902531596.930693,99832875.6039604,1.0610328638497653
sz000883,46953863862.934784,150303414.64130434,-0.11032531824611036
sz000885,6393321190.114285,7922130.794285715,0.330909090909091
sz000886,6095311170.571428,40444860.891428575,-0.0878243512974051
sz000887,27512023102.55102,17976707.724489797,0.6986959505833905
sz000888,6741180780.685715,10128915.56,-0.4063310845874416
sz000889,9255359932.833334,17113488.666666668,0.0463917525773197
sz000890,3650501576.6666665,12388898.028985508,0.5775401069518716
sz000893,6253402614.4827585,15584470.55862069,-0.0027958993476235915
sz000895,74187393708.68571,28497605.737142857,-0.45812958435207823
sz000897,12393939991.84049,75488923.89570552,-0.42428198433420367
sz000898,42146813228.28571,80086700.85142857,-0.22685185185185194
sz000899,7559000529.259259,21806430.214814816,0.2957746478873239
sz000900,8887897300.285715,33690979.074285716,0.029247910863509745
sz000901,15033953652.733334,15516461.946666667,0.6181150550795594
sz000902,14240278530.849672,9362199.14379085,0.310216718266254
sz000903,6757264502.846715,23641910.518248174,0.020231213872832325
sz000905,8960044000.0,23717894.285714287,-0.36537237428389563
sz000906,6697859380.320513,11983852.487179488,-0.23048094940662092
sz000908,14015543614.166666,6226774.30952381,-0.015471167369901591
sz000909,4087586742.857143,11867024.337142857,0.299634591961023
sz000910,8118034905.6603775,13451090.503144654,1.5138504155124655
sz000911,4501309730.994152,11928945.315789474,0.3890086206896553
sz000912,4539321691.176471,12794131.81617647,-0.2998565279770445
sz000913,3998273984.3786983,15758430.183431953,0.0696920583468395
sz000915,7188608901.828571,6342102.622857143,0.1351247600767754
sz000916,7639196571.428572,24584045.965714287,-0.011428571428571354
sz000917,33316418389.0625,64173020.197916664,1.5023337222870479
sz000918,11010311235.17647,37815859.511764705,-0.08803611738148978
sz000919,9013908800.0,11090247.57142857,0.026373626373626332
sz000920,9115514971.428572,13291525.382857142,-0.14833906071019481
sz000921,12091594930.22857,16319122.308571428,-0.11431870669745961
sz000922,9678096453.142857,17831168.42857143,0.19418238993710682
sz000923,3856941942.857143,12422008.371428572,0.33924843423799583
sz000925,8114546440.542169,14344059.825301206,-0.36448598130841114
sz000926,8756342713.012049,31490235.19879518,-0.10825199645075412
sz000927,12525020171.0,20521544.6,-0.17485549132947978
sz000928,11830562092.465754,10395568.589041095,0.037222619899785224
sz000929,2948254670.5142856,9835642.805714285,0.11420345489443373
sz000930,13484526049.37143,88868955.79428571,0.6492718446601942
sz000931,7806108111.273886,44322451.27388535,0.013095238095238026
sz000932,12038409465.419847,48843997.49618321,-0.25679012345679014
sz000933,12557496047.904192,50159731.10778443,-0.35660091047040965
sz000935,5797752889.112426,12911774.822485207,-0.17527173913043478
sz000936,8069574198.457143,25285987.097142857,0.2629032258064516
sz000937,23621794361.25714,55721010.22285714,-0.440567066521265
sz000938,15039185185.185184,10990828.395061728,0.9719101123595506
sz000939,14750420796.258503,31494494.040816326,-0.04695652173913036
sz000948,6723577937.134503,14782004.549707603,0.2976190476190478
sz000949,6388803341.3714285,39773170.50285714,0.004385964912280803
sz000950,4939348480.176471,16862043.129411764,0.05100182149362465
sz000951,8406759338.6285715,9273505.834285714,-0.37894248608534314
sz000952,3743522416.835443,13767082.841772152,0.15833333333333324
sz000953,3040703227.885714,11118226.611428572,0.16415868673050618
sz000955,4129925125.730994,26757081.14035088,0.2515723270440252
sz000957,4416695642.914286,10619096.17142857,0.16621621621621627
sz000958,12918798339.0,11115885.935714286,1.0
sz000959,23488747596.219513,58918470.719512194,-0.08584686774941988
sz000960,22139830833.592815,35323263.33532934,-0.44368059227921736
sz000961,19501757047.125,16947212.10625,-0.26297814207650283
sz000962,5843440636.272189,12547347.934911242,-0.22952149229521493
sz000963,28702708423.197277,4873436.578231293,0.3261194029850746
sz000965,9671271623.2,27360323.46857143,-0.4353070175438596
sz000966,7718278382.114285,21761496.577142857,-0.14219474497681606
sz000967,6592573373.596491,8138040.49122807,0.11356707317073172
sz000968,5102871165.596331,23135440.1559633,-0.35370741482965934
sz000969,11596150589.298246,27376656.719298247,0.07004310344827591
sz000970,20453845670.588234,44806589.52941176,-0.20380952380952386
sz000971,6574494459.459459,11176737.630630631,1.4834368530020703
sz000972,6321375777.818182,30023047.772727273,1.8767123287671232
sz000973,8612093432.515337,47753357.09202454,0.08439490445859862
sz000975,19188987987.38095,20232911.273809522,-0.3875776397515529
sz000976,5708213982.569445,26089900.090277776,0.5504807692307693
sz000977,29850653646.95946,33549687.216216218,-0.3986754966887417
sz000978,4661260581.818182,16241087.054545455,0.135048231511254
sz000979,17369924027.19101,74007359.62921348,1.0706638115631693
sz000980,4330235547.428572,29654737.72,-0.09954058192955595
sz000981,15191966688.035715,7975621.625,0.7249240121580547
sz000983,25356695542.857143,76983183.21142857,-0.3871681415929203
sz000985,2652816129.714286,3709448.1542857145,0.20682862770847002
sz000987,9347025913.352942,14277564.735294119,-0.18006906758756777
sz000988,14132646082.914286,41462341.46285714,-0.013757523645743777
sz000989,8619538287.127659,8591231.574468086,0.2507074136955291
sz000990,7032138235.714286,1819723.9714285715,0.1049528301886791
sz000993,3895836742.857143,14028888.971428571,-0.1333333333333333
sz000995,1877782608.6956522,6888686.956521739,-0.3358954650269023
sz000997,21839548244.971428,33660813.37142857,-0.2826972952945535
sz000998,24097128074.285713,35878803.32,-0.01565656565656577
sz000999,27909902657.142857,13325263.66857143,0.06406926406926393
sz001696,19065745024.74074,47197265.28148148,0.24043062200956936
sz001896,12168547620.140844,6417473.781690141,0.36437246963562747
sz002001,19443604524.848484,27537259.454545453,-0.1232349165596919
sz002002,16025595980.18018,12467557.846846847,3.3840177580466153
sz002003,4440525097.54902,9633513.588235294,0.5729571984435801
sz002004,22907494018.023952,40027371.53892215,-0.4530386740331492
sz002005,14230508624.113476,55459155.234042555,-0.14126394052044616
sz002006,5116250810.434783,21574646.730434783,-0.18483904465212886
sz002007,26332707280.34884,12677908.755813954,0.11548954228554092
sz002008,24831743906.98225,52785668.112426035,0.24116553006819597
sz002009,7926884725.584415,15421038.123376623,-0.14110429447852757
sz002010,8888269230.76923,16639069.23076923,0.628256513026052
sz002011,11840795893.586206,36793877.79310345,0.02030456852791889
sz002012,3947721397.1710525,23125289.236842107,-0.0426829268292682
sz002013,22522814938.47059,17285332.776470587,-0.2611386138613861
sz002014,4557433048.782609,11474376.017391304,0.5846681922196796
sz002016,9584930872.5,16089382.6,-0.20795454545454556
sz002017,6085243717.3714285,12608211.41142857,-0.028507126781695483
sz002018,29971429217.826088,18415159.811594203,1.8641975308641974
sz002019,13991026498.012049,9835939.590361446,0.15600000000000008
sz002020,6392824314.315789,6771563.831578948,0.7094068304373876
sz002021,6406783783.783784,37760740.54054054,-0.08171206225680933
sz002022,16520499750.2994,17313744.20958084,0.06276747503566335
sz002023,12391286561.736526,24824642.31736527,-0.275
sz002024,105558040231.49701,321252582.7305389,0.3493589743589745
sz002025,9905859428.571428,18106149.41142857,0.06142634044768348
sz002026,4431094884.37037,8598709.17037037,0.22989807474518678
sz002027,3624427983.4444447,16609533.888888888,2.6635006784260513
sz002028,10434996578.4,23731903.49714286,-0.10608424336973474
sz002029,11233095719.883041,34476402.85964912,0.061755146262188546
sz002030,24164680234.696968,25482791.356060605,1.2082494969818913
sz002031,9935907596.153847,19159445.378698226,-0.27817178881008664
sz002032,14561533130.742857,3474187.057142857,0.15979381443298962
sz002033,5873523546.685715,16671271.091428572,-0.11375321336760934
sz002034,2855172316.5467625,3414067.9568345323,0.2170798898071626
sz002035,5543370514.698795,9405796.481927712,-0.15889992360580596
sz002036,4513384776.321839,15133528.114942528,0.5965909090909091
sz002037,10200771195.803572,7495623.294642857,0.582080577269994
sz002038,23699370779.069767,11953882.220930232,-0.3146123260437377
sz002039,5039837620.857142,9486223.125714285,-0.01433447098976115
sz002040,3980515626.2773724,11189327.394160584,0.5054617676266137
sz002041,15115157028.571428,11016266.982857144,-0.5405824039653037
sz002042,7956088906.764706,21975441.029411763,0.44500846023688645
sz002043,3877748243.367347,22792221.58163265,1.3176895306859204
sz002044,10822948638.613861,13337608.97029703,1.7961956521739133
sz002045,3671089494.857143,16075840.8,0.04970760233918127
sz002046,4306029388.448276,13351231.465517242,-0.2341549295774648
sz002047,13590035260.091743,35322631.559633024,0.48506151142354986
sz002048,10088789570.882353,22070178.24117647,-0.10046885465505694
sz002049,23823955134.93671,12366948.810126582,0.24989858012170388
sz002050,16049764960.544218,35433471.34013605,-0.537843268586738
sz002051,22247529359.25714,19623320.617142856,-0.3540372670807454
sz002052,9338067013.553719,39711558.74380165,0.25139043381535037
sz002053,4403983911.257143,5605476.188571429,0.19975186104218354
sz002054,4137515425.9064326,11142814.52631579,0.0907003444316876
sz002055,14777899120.963856,17728505.572289158,1.062610229276896
sz002056,11116693482.142857,11356722.601190476,-0.13255709807433935
sz002057,2528221882.1875,3384292.53125,0.09048723897911833
sz002058,2573632556.457143,5872609.017142857,0.8230452674897117
sz002059,7453531580.514286,8411045.57142857,-0.11562500000000003
sz002060,5704799188.304093,29021847.0877193,0.053262316910785666
sz002061,4400656286.0,29519194.364285715,0.27221172022684315
sz002062,6905940586.419753,18403393.48765432,0.2072368421052631
sz002063,14871390681.28655,23097724.608187135,-0.22781774580335729
sz002064,12808212662.857143,35825945.82857143,-0.4801412180052957
sz002065,44042432105.09091,47909674.76969697,0.02936378466557907
sz002066,4097601028.571429,19673719.14285714,0.8495327102803739
sz002067,6771486589.411765,70649380.47647059,0.9444444444444444
sz002068,5234259765.621302,25966143.100591715,-0.3041362530413626
sz002069,10437366034.907408,13963898.138888888,-0.0629139072847682
sz002070,8091203715.858586,44664607.75757576,0.5325670498084292
sz002071,11118276283.732395,20439561.795774646,-0.35787992495309573
sz002072,4372682882.882883,14517905.387387387,0.3926630434782608
sz002073,13708470121.714285,39669192.28571428,0.07031888798037607
sz002074,15521494451.19497,15988327.503144654,1.1285919540229885
sz002075,25127581771.568626,27750062.352941178,5.7073170731707314
sz002076,4451090755.862069,9731108.586206896,0.4370370370370369
sz002077,5324875789.473684,7205466.087719298,0.37515078407720165
sz002078,14692193676.787878,66534497.484848484,0.09903381642512081
sz002079,7546057901.578947,32579684.789473683,-0.034013605442176874
sz002080,6511804878.04878,8955413.341463415,0.16528301886792449
sz002081,44913261564.82993,30183434.244897958,-0.2586580086580087
sz002082,3037424277.4566474,10210610.040462427,0.054752066115702595
sz002083,6422305617.085714,35674131.90857143,0.13948919449901767
sz002084,5739456950.755814,21008837.51162791,-0.01590668080593853
sz002085,18688596308.28767,5940613.636986301,-0.25781537329900706
sz002086,4715407721.212121,11057000.703030303,0.31156716417910446
sz002087,3621804250.8092484,20288491.58381503,0.253968253968254
sz002088,3482937463.493976,6704174.265060241,-0.16167664670658685
sz002089,11811283725.034014,16855218.55102041,-0.06847253574115865
sz002090,5785802262.439024,8102116.138211383,0.8966712898751735
sz002091,6847528571.428572,12227392.704081632,0.7620967741935483
sz002092,13978873055.84507,50104536.302816905,0.028255528255528087
sz002093,11500659863.945578,42250851.52380952,0.8080645161290323
sz002094,5792306743.716216,12816990.60135135,0.23612417685794918
sz002095,16020428502.857143,12262691.017142856,0.32032520325203256
sz002096,7429595984.857142,7770106.794285715,0.25215889464594127
sz002097,6478087747.252748,20779878.384615384,0.9526627218934911
sz002098,4187895283.018868,7992333.34591195,-0.44451654769630106
sz002099,13929429412.0,21190735.238709677,0.8982456140350876
sz002100,8857748165.411764,15970352.976470588,-0.29958847736625516
sz002101,4665411649.425287,5849772.833333333,0.05599513085818635
sz002102,8496358865.137614,14133634.981651377,0.1516203703703702
sz002103,6184456830.145986,6748111.430656934,0.550442477876106
sz002104,14785768888.88889,40111794.340277776,0.30427764326069406
sz002105,3395834285.714286,15591222.177142857,-0.11911357340720215
sz002106,9830372204.333334,24241415.933333334,0.2783825816485227
sz002107,9970533335.286625,10777059.828025477,-0.33086804203970416
sz002108,8074948483.314285,27887172.314285714,0.11296162201303393
sz002109,2681487609.756098,11058667.292682927,0.4092409240924092
sz002110,3719654318.8405795,7334317.985507246,-0.17219589257503948
sz002111,7752855271.923077,7454704.638461539,0.8350833848054353
sz002112,2998754861.788618,9141635.520325202,0.8893280632411069
sz002113,3356852589.147287,7530746.984496124,0.5404958677685952
sz002114,4048876807.06422,8882806.697247706,-0.345679012345679
sz002115,5469261312.0,24697595.393333334,0.0763888888888889
sz002116,6361013372.522523,9177070.873873875,0.09509202453987733
sz002117,11264327770.424242,10157848.987878788,0.3067247218190614
sz002118,9145992892.5731,18337123.0877193,0.19305331179321475
sz002119,5216091419.354838,9323688.892473118,0.4333076329992289
sz002120,2977835520.0,5034412.3,0.22350993377483439
sz002121,11109228166.369864,14855145.94520548,0.45702811244979935
sz002122,11219443797.468355,34779384.62025317,-0.017449664429530186
sz002123,10159082061.85567,32007033.845360823,0.23767258382642997
sz002124,3748744791.8023257,7042604.924418605,0.9404255319148934
sz002125,2763444360.134228,5535055.610738255,0.28142589118198874
sz002126,5940639560.233918,14079344.198830409,0.07512520868113526
sz002127,4103623694.6296296,9750354.444444444,0.04497041420118353
sz002128,20090829966.971428,22479061.874285713,-0.10038986354775822
sz002129,42540834471.369865,37222212.76027397,-0.5228235294117647
sz002130,10780604554.527027,39830474.18918919,0.5153970826580226
sz002131,20498732240.0,13282148.892156864,-0.3656462585034014
sz002132,5117328529.6,25490474.34,-0.05181347150259064
sz002133,6083548536.686047,26289470.709302325,0.13104838709677427
sz002134,2929461049.770115,6271079.2988505745,0.04176904176904175
sz002135,7366488729.411765,24417871.105882354,0.5270506108202442
sz002136,2822557282.6347303,9002626.568862276,0.10531697341513305
sz002137,3779576660.714286,8390223.19047619,0.6358463726884779
sz002138,10711429499.593023,28522004.412790697,-0.3513818386914834
sz002139,4583447118.223684,13109813.059210526,0.2522727272727274
sz002140,9984063200.875,8729288.65,-0.0872156013001083
sz002141,3628124946.976744,4792801.046511628,0.07491166077738519
sz002142,55775763028.11429,79022695.78285715,-0.2698917886696372
sz002143,29069328138.103447,5894636.454022989,0.5355704697986576
sz002144,4618966811.428572,8861576.022857143,0.06655192197360874
sz002145,7749399362.534246,13833838.06849315,-0.09153122326775025
sz002146,37969704255.6579,59772587.6118421,-0.5393794749403342
sz002147,3205796898.265306,8528239.591836736,1.0044792833146696
sz002148,5918283988.362573,19076556.204678364,-0.31531049250535337
sz002149,3808654332.7586207,5355922.195402299,0.022113022113022077
sz002150,3028623588.571429,7190346.2114285715,0.07729468599033824
sz002151,12172517404.67742,9369532.548387097,0.16949152542372894
sz002152,33250439417.81955,17093056.80451128,0.08904390644234707
sz002153,36075795026.28571,3446200.9485714287,0.35666666666666663
sz002154,9400889666.358381,55704383.86127168,-0.3022388059701491
sz002155,12380220944.285715,40336560.96,-0.3039927404718693
sz002156,10632962944.391891,17111145.304054055,0.5581683168316831
sz002157,10407609476.666666,18666383.666666668,0.3671804170444244
sz002158,5922145905.02994,4351854.982035928,-0.14335664335664342
sz002159,3354090766.923077,5633503.865384615,0.11201923076923068
sz002160,6280579566.740741,13322489.962962963,0.26194144838212624
sz002161,11714542446.495726,36259485.29059829,0.5348837209302325
sz002162,6032973479.532164,21466535.152046785,0.3576732673267327
sz002163,8436980742.774567,26888098.572254334,0.20443740095087165
sz002164,4586874797.077922,19487426.14285714,0.1925925925925926
sz002165,4207564109.935065,21149508.896103896,-0.009389671361502287
sz002166,3901157343.5042734,9454503.948717948,0.1650738488271069
sz002167,7161652298.203593,28499708.718562875,-0.43199436222692034
sz002168,9953438305.822784,44544595.3607595,-0.10065645514223194
sz002169,5320043415.254237,8349124.813559322,0.6388616290480864
sz002170,11772429537.131147,33843238.975409836,-0.01668520578420471
sz002171,8805814908.876404,14991581.13483146,0.021557719054241913
sz002172,6570540908.846154,25163074.83076923,0.07866666666666665
sz002173,3452478260.869565,11151732.608695652,-0.029186935371785957
sz002174,26811519823.88889,3805840.7083333335,0.8864306784660767
sz002175,9674701581.523178,5368853.046357616,0.0784313725490196
sz002176,12153476035.212767,32945704.585106384,0.7551724137931034
sz002177,8590993464.285715,55571647.24489796,0.15168539325842684
sz002178,9855203492.467533,32466801.285714287,-0.2901430842607313
sz002179,18944391290.74286,16421235.697142858,0.449678800856531
sz002180,19921395581.38889,2936060.6944444445,0.5235885537509667
sz002181,15034811991.871346,24042500.842105262,-0.42948717948717946
sz002182,4193466900.5847955,14724323.210526315,-0.21551724137931036
sz002183,31986647127.2449,50694626.17346939,4.01027397260274
sz002184,8376117948.717949,6511540.269230769,0.09208333333333336
sz002185,12271684586.107784,24984388.616766468,0.2023026315789473
sz002186,7047804788.114285,5594301.4,-0.026068821689259645
sz002187,5731854254.685715,8724056.085714286,0.07945425361155685
sz002188,4347186666.666667,9322278.666666666,1.291396103896104
sz002189,5817234774.857142,9267365.777142856,-0.08166332665330674
sz002190,15249158235.51724,17976830.67816092,-0.06447651212772494
sz002191,15163810418.918919,34194901.72072072,0.35830388692579496
sz002192,4439076648.620689,4963477.614942528,0.3473564525298465
sz002193,2649417777.7777777,7021469.355555556,0.1914257228315055
sz002194,8611221030.136986,12881162.849315068,0.008115419296663649
sz002195,37393340131.5,16494357.21875,-0.36378168531628224
sz002196,3697370113.3333335,5688585.133333334,0.18109187749667102
sz002197,10585620200.903225,20018792.438709676,0.07561929595827901
sz002198,5749981157.485714,20994464.46857143,-0.1891891891891892
sz002199,2829011946.9565215,10005614.811594203,0.5623036649214659
sz002200,3657906180.9219856,6633362.425531914,-0.2677595628415301
sz002201,3407285476.0493827,7200838.703703703,0.2617611580217131
sz002202,43961599599.37143,72715565.43428572,0.00069396252602358
sz002203,15075531227.121212,26811717.348484848,0.43225083986562146
sz002204,12801483532.22857,26507346.96,-0.2698933552091878
sz002205,2697240776.4,6147615.114285714,0.06041426927502881
sz002206,5780443830.0,11230292.5,0.4902912621359222
sz002207,4891499158.688524,12346681.950819673,-0.12421972534332086
sz002208,5215319891.566265,10699064.30120482,0.4781021897810218
sz002209,2987945285.2380953,9037767.979591837,0.5634573304157547
sz002210,12265968543.103449,5883657.586206896,0.45784957092377593
sz002211,2790166666.6666665,53003625.0,-0.1933701657458564
sz002212,4298940500.0,19202790.91891892,0.8669796557120502
sz002213,3016929032.2580647,6316548.651612903,0.2891326021934198
sz002214,6724433921.339286,11002774.67857143,-0.341334613538166
sz002215,14065966813.567251,13840827.497076023,0.4832369942196531
sz002216,11021659409.691359,11209984.962962963,-0.5632530120481929
sz002217,18425131224.615383,17807662.634615384,0.25746268656716415
sz002218,6775797482.105263,14459193.678362573,-0.20000000000000007
sz002219,21388765227.62295,10664158.754098361,0.9375650364203957
sz002220,5876205139.166667,9489347.202380951,-0.07972665148063773
sz002221,20686638156.91275,7258381.040268457,0.47876672484002325
sz002222,4224695428.571429,13279793.25142857,0.2578740157480314
sz002223,22964764308.22086,12974202.28220859,0.2991178829190055
sz002224,9434151162.950819,15044792.975409836,0.480791618160652
sz002225,7592229351.25,18488193.825,-0.0769230769230768
sz002226,6822229177.413794,17009074.086206898,-0.43348982785602497
sz002227,6956413180.333333,7688069.733333333,0.24150943396226415
sz002228,7770083004.5801525,5718580.61832061,0.27204220045214766
sz002229,7498494768.143713,16364884.970059881,-0.011673151750972744
sz002230,43201464399.07407,41360145.90740741,0.036131386861313945
sz002231,5441514947.368421,20291300.684210528,0.6022304832713754
sz002232,6933579587.485714,17116805.554285713,0.21276595744680846
sz002233,11252670028.26389,22870172.694444444,-0.18085106382978716
sz002234,3852819125.8235292,9500085.076470587,0.202733485193622
sz002235,5486769444.444445,11509038.98888889,0.6772334293948126
sz002236,40970837400.75581,28453498.627906978,0.36141533277169346
sz002237,10676327272.727272,30892889.296969697,-0.5067290813341135
sz002238,9706825681.880342,8534471.153846154,0.6815286624203822
sz002239,5093031599.883721,18638195.406976745,1.9281150159744407
sz002240,8513741410.909091,35411933.27272727,-0.42532467532467527
sz002241,48502935162.14724,31523344.582822084,-0.08431836091410562
sz002242,13279069381.875,18550594.3,0.3786828422876951
sz002243,4015065724.6285715,9894709.011428572,0.08078335373317015
sz002244,18315474181.81818,41351559.92121212,-0.0806257521058966
sz002245,8122859928.726114,30398083.617834397,-0.3791423001949317
sz002246,5443673754.685715,11607838.142857144,-0.13353413654618473
sz002247,5286848151.214286,7325849.235714286,0.9990347490347492
sz002248,3324500791.785714,10320553.55357143,0.10050251256281405
sz002249,17263582331.217392,28673699.278260868,-0.14419795221843013
sz002250,17125564521.965319,17974477.335260116,0.19335548172757475
sz002251,15601169857.672956,15356905.245283019,-0.01953942777390086
sz002252,88936023222.62857,6114319.137142858,-0.02740026304252521
sz002253,5581060923.417722,6184843.405063291,0.23930131004366817
sz002254,8235660009.156627,14134156.710843373,0.1484716157205241
sz002255,4899101284.403669,20627131.100917432,-0.3877394636015326
sz002256,7583405555.555555,19636450.777777776,0.22131887985546514
sz002258,4465505883.085714,3985282.645714286,0.2727272727272727
sz002259,5605956047.761194,26420086.1119403,0.27207207207207207
sz002260,8674516394.736841,7257323.440789473,-0.09801067442988838
sz002261,17814538254.25926,19409858.092592593,0.5026178010471202
sz002262,13546699761.37143,5526990.36,0.122020202020202
sz002263,7634635785.151515,36839611.35606061,0.20386643233743396
sz002264,4226334674.736842,13475213.221052632,-0.19448275862068967
sz002265,4490470565.030675,5646939.5889570555,0.26394422310756976
sz002266,18979526676.19883,102641354.91228071,-0.1341890315052509
sz002267,16686010714.114286,15287762.977142857,0.05441570026761814
sz002268,21601229178.070175,8098610.96491228,-0.1456706281833616
sz002269,18583932993.197277,59857149.28571428,-0.5155555555555555
sz002270,3802280795.4545455,14475662.027272727,0.12741312741312744
sz002271,18338179020.971428,9053244.25142857,-0.4665508253692441
sz002272,3530285260.869565,13153639.84057971,0.6326530612244896
sz002273,10553105896.285715,16414318.862857142,0.0814687320711418
sz002274,5250921586.511628,16217917.604651162,0.1909774436090225
sz002275,13641701132.947977,5600209.988439307,-0.0647249190938511
sz002276,18487901375.547443,37105145.83211679,1.0178997613365153
sz002277,9277942110.0,32972247.9408284,-0.11000763941940409
sz002278,4162618131.8627453,9710536.049019609,0.009066183136899495
sz002279,11067099378.818897,6386532.393700788,0.3303118201595359
sz002280,32510749013.619633,8334634.466257669,-0.05486284289276819
sz002281,9678156574.186047,4502663.575581395,-0.05435080977216571
sz002282,4638592249.142858,8993150.468571428,-0.37187499999999996
sz002283,8925100820.818714,15578188.374269007,0.8386363636363634
sz002284,10281405996.511627,14401265.982558139,-0.15479876160990713
sz002285,25593034403.526012,25406106.630057804,-0.22979797979797983
sz002286,4546185203.428572,14840162.271428572,0.7967781908302354
sz002287,13023606171.428572,3117864.7314285715,0.16534740545294643
sz002288,6597929958.4920635,21417783.888888888,-0.3766114180478821
sz002289,4688494510.754717,7632874.235849056,1.2142857142857144
sz002290,5131512103.816793,7743017.6946564885,0.7582222222222224
sz002291,4414895874.269006,7982482.356725146,0.1803482587064678
sz002292,27793605274.901962,13325111.274509804,-0.11467116357504212
sz002293,12116067438.057142,10802003.291428572,-0.46
sz002294,30159988918.857143,12061873.125714285,-0.2896966384257995
sz002295,3770797833.3333335,7415319.287878788,0.26349892008639303
sz002296,7782533882.919708,22047477.97810219,-0.10091743119266067
sz002297,6760988479.314285,18821513.205714285,-0.011579818031430981
sz002298,9503983810.0,27399435.539215688,0.2502532928064844
sz002299,17880735901.162792,16307544.46511628,0.2210283960092096
sz002300,4692923314.285714,10253291.08,0.19722222222222208
sz002301,7189488483.829787,10513876.117021276,1.9896193771626298
sz002302,9435099547.622377,9992250.111888113,0.10519480519480515
sz002303,18880972895.52239,22270562.04477612,-0.10566615620214401
sz002304,93810625204.57143,6079003.965714286,-0.3776448942042318
sz002305,9302005638.789808,20944395.27388535,-0.36662106703146374
sz002306,6016000000.0,88775791.19387755,0.5114754098360658
sz002307,7978917838.342857,38412839.931428574,0.1861252115059221
sz002308,13893812205.74468,32295415.702127658,0.4812775330396475
sz002309,13080167582.269503,12487270.425531914,-0.22722457627118642
sz002310,23887049956.451614,22955108.892473117,1.0296296296296297
sz002311,20837641780.285713,13339175.028571429,-0.013654618473895578
sz002312,24107989804.263565,29114552.674418606,-0.18835616438356173
sz002313,5296562176.8707485,18791476.333333332,0.3178984861976848
sz002314,10096126380.368097,22791278.01840491,0.531496062992126
sz002315,10027767571.428572,4124086.2114285715,0.15151515151515152
sz002316,3842879040.0,10046325.0,0.2301675977653632
sz002317,10294876618.608696,12687285.286956523,-0.4335410176531672
sz002318,16110368260.0625,10929048.6625,0.05055788005578798
sz002319,3462977272.7272725,10510084.056818182,0.19598470363288706
sz002320,7357150531.034483,11543987.620689655,1.5050228310502285
sz002321,4403745337.423313,23474559.766871165,0.06847545219638235
sz002322,5513312805.128205,11501601.442307692,0.17821782178217824
sz002323,4244181629.74359,3238203.3205128205,0.21118012422360255
sz002324,8146873913.043478,5249058.409937888,-0.10644129739607135
