,profit,mean_volumn,mean_value
sz300192,-3.2337644373619505,16.639624292534595,21.88869703080996
sz300193,-0.86180998842286,16.258461872906885,22.369915102463967
sz300197,0.3276289326626334,16.3330972116089,23.05148306347677
sz300198,-0.9261016024384143,16.463440336207345,22.364772155174435
sz300201,-0.400412769681436,16.734977121795808,22.321387183977432
sz300203,-1.3579460061156359,16.234322395051386,23.167343766771218
sz300204,-1.2949777209009263,15.489852935998673,23.085266262372397
sz300205,-1.87397687873728,16.94830630902344,22.943788102840337
sz300206,-2.6211755201691105,15.352988235735776,22.545851940850884
sz300208,-1.7444866717937515,16.339818193117083,23.237360400356298
sz300209,-0.9058662145382709,15.759244631758882,22.535610646859983
sz300210,-2.974800437512956,15.352863023867805,22.238014698153602
sz300212,-1.0274826642314234,16.110796136709286,23.510808991558104
sz300213,-7.0053356073210225,15.519898617484259,22.772225466744924
sz300214,-1.4271163556401456,16.569720369523626,21.806424052890666
sz300215,-3.4719664525503626,16.6493708462122,22.74998696689568
sz300216,-1.7546199222785985,16.176139966934233,23.52007701758982
sz300218,-1.076494483414491,15.435570112044044,21.868045692068975
sz300219,0.10021671193848414,15.87257620217694,22.53530218455791
sz300220,-2.6479926087210712,15.569751156194949,22.4070611666107
sz300222,-1.8686405135640123,15.57933217354088,23.113846221334992
sz300224,-6.679599185844345,15.821200621631109,23.061096313756362
sz300227,-0.4724647558935444,15.993570261482553,22.15202681157881
sz300229,-1.7437175280639752,16.544086658379296,23.101286246825126
sz300230,-0.36142554669733057,15.259175708999866,21.825356077923246
sz300231,-2.9573423840023487,16.818315668503956,22.610484650515545
sz300232,-0.5170561735166271,15.506686244131872,22.18220774530155
sz300235,-0.8573989563737074,16.044288624285194,22.220571546741954
sz300239,-3.530945585376811,15.770762429188153,21.83681564309115
sz300241,-5.033235126013492,16.070927953939442,21.748659188920865
sz300242,0.39457237872412004,14.763068348841578,22.27642767392784
sz300243,-0.45254845114505443,15.918361998367434,21.889309268636907
sz300244,-0.8564455333239905,15.506227216059928,23.789827457416916
sz300245,-1.1811333123561134,16.534686628905774,22.54454804356737
sz300246,-2.794801127510867,15.739684151738587,22.443956990605923
sz300247,-1.22056171701902,16.838380689810734,22.034965742281862
sz300249,-0.959041898826819,15.34271905250468,21.904029142676997
sz300250,-1.5523520280592786,14.809208301325814,22.49357288993251
sz300251,-1.5299098728110394,17.398751530605406,24.31914618498281
sz300256,-3.11522325155553,15.626028627038908,22.330838699267257
sz300260,-1.342529333153131,14.34032781613686,21.659451845190127
sz300264,-1.2551021508485405,16.580262019665906,21.964948634191916
sz300266,-1.6218739841289913,14.247763175516246,23.181947337762125
sz300268,-1.1206517482344012,15.188575011966797,21.745746305579527
sz300271,-5.883600901232023,15.618795167899712,23.182937511842685
sz300272,-1.0832321023803035,16.139509530580877,22.57172432581187
sz300274,-0.8115577656564406,16.663735727063628,23.663686628404424
sz300276,-0.5762951569808656,16.719085467163897,22.753601674679377
sz300277,-0.9503280516581162,14.778380444476928,21.809295424684233
sz300278,-1.2249909685417688,16.771180563651246,22.858486568197137
sz300279,-0.1917076998338622,15.145216812761948,22.129221832891062
sz300280,-0.2305516961260283,15.225654683969163,21.794286509415336
sz300284,-0.054218885788652596,16.32321710697925,23.10246223532686
sz300285,-3.980530910853215,15.226797629203462,22.531088349963742
sz300287,-0.1784011280332073,16.009139290754913,23.426453116515557
sz300289,-1.139170512140104,14.956369381509734,22.648770415746043
sz300292,-0.3896169158681409,15.743762155991027,22.87336787321746
sz300297,-1.3734736726908299,16.26164854687225,23.011101768403908
sz300299,-0.04348511193973878,15.669060178244253,22.54262938225713
sz300302,-0.8562069660466519,15.40222509980973,22.495208943069663
sz300304,-2.596091293731815,15.850079035216327,22.232818086553614
sz300307,-1.1946269419076982,16.40037495660395,23.086543467371232
sz300308,-1.170071252650255,15.682864869673585,21.9372473762839
sz300310,0.8388944495908244,15.718356293023206,22.514342356968356
sz300311,-0.887237394704778,15.903952195934624,22.565564985775676
sz300312,-0.8554824946702346,15.393649982640634,22.55925712202915
sz300316,-1.6450722499561545,15.863844760131126,23.43547155201914
sz300317,-1.6997691881334003,14.446968151329134,22.182966733794814
sz300318,-3.013643200120519,15.072137632688445,22.67225207150843
sz300319,0.21455980762281832,15.718524594494255,21.98908969392638
sz300321,-3.00934575193832,13.844340573207155,21.913007992193187
sz300325,-1.4210373095637632,16.061445372174383,22.27945747839464
sz300327,-1.2161066823828155,15.754057538320422,21.879777831015076
sz300329,-1.2814730743777991,15.502247681060302,21.995084790943263
sz300330,-1.615278563163642,15.824329173430655,21.806949916747957
sz300332,-0.6596407686701026,16.26218417892928,22.755735135326667
sz300334,-1.256302795200492,15.71578494933184,22.703609946942844
sz300337,-1.813792184227938,16.29943311891983,22.73534706476904
sz300339,-0.3165523316593641,16.14939018761916,23.25874669476112
sz300340,-3.485427115689907,15.119189836164743,21.736052538804238
sz300341,-1.3300057394544609,15.599809935443725,22.224931906186388
sz300342,-0.8324092478934528,15.442418043271052,22.461863098536206
sz300343,-0.07850525953410033,14.868397824623683,22.572812429291048
sz300344,-1.6499840068284501,15.95346782838354,21.799469975617047
sz300345,-0.4182236378985451,15.521917537950063,22.067203099108244
sz300349,-1.3620349142867054,15.202848791451082,22.62476552127942
sz300350,-1.6456175690116028,14.669128634643975,22.699069564927683
sz300352,-1.6194790739335911,16.18929065440325,23.15603962137094
sz300353,1.3206759711229688,16.057911478164918,22.43552960013916
sz300354,-1.97362554890186,14.452620711157554,22.229105021421663
sz300356,-1.2401118509418092,15.1888772198286,22.716834624539526
sz300360,-0.013611825409731168,15.442507780870748,22.678183203710898
sz300364,2.156067456633101,15.302004524396326,23.106775286544732
sz300373,-0.5035638257380372,15.205658240496279,22.69125954743034
sz300376,-5.0169787680184355,15.138873634193082,22.984766824600104
sz300377,-1.0781222383219171,15.471372595406496,23.047566170508507
sz300378,-1.4379225567908074,14.987595757933946,23.27575383966557
sz300383,0.2652995713636038,15.38899053622429,23.28586725525975
sz300394,-0.24835324534628855,14.408662222920318,22.403696039659835
sz300399,-0.6115624280205212,14.421342356238753,23.06782494063519
sz300404,0.9444915898029428,14.10177124572728,22.506314831942543
sz300410,0.14364682290702452,14.467600116245924,21.780925011387342
sz300411,0.49971329590475644,15.092503021780743,22.015071864919495
sz300412,-0.020164809868013257,15.0431230692635,22.142773685163167
sz300413,0.07169674783774146,16.02451098711617,23.578350632903106
sz300414,0.37824929608449204,14.339076452063882,22.491971395747434
sz300415,-0.4297407065140106,15.162569836353958,22.26607856143919
sz300416,0.7372306383807459,14.592730894215611,22.095333357509983
sz300417,0.2399276411558811,14.05333079220908,21.788773240880403
sz300418,0.7688910749937602,15.97764031122846,23.940950189406585
sz300419,0.16391588051856343,14.27086868370454,22.331012753786347
sz300420,0.691466507895427,15.0799305401291,21.648778911982706
sz300421,-0.3304070171181221,15.22821250151443,21.849905069664448
sz300422,1.3032523684177597,14.401437346219438,22.29073611093809
sz300423,0.006050438625774081,14.930094080779789,21.887475894578756
sz300424,0.7396131465231768,14.893835723140722,23.06056439381083
sz300425,0.5421118864065514,14.622168645389985,22.190035137292714
sz300426,0.6389363290780748,14.68351937425104,22.936304110025237
sz300427,1.1915453042352968,15.086372114082897,22.20710785378343
sz300428,-0.38791464008232696,14.900215829643916,22.092709539498706
sz300429,1.488316706386412,14.66751116296922,22.618550586644016
sz300430,0.234608970664764,14.322065470486978,22.399431023057
sz300431,1.3476182467274924,15.183666502773761,23.532806901493203
sz300433,-0.18528577662267176,15.581741793096024,24.827762937214576
sz300434,0.4045886838627569,14.483004303584991,22.101536525700407
sz300435,-0.47274193415305094,14.667984907895574,22.18961375732931
sz300436,0.11993681637265359,13.969641333774495,23.070921975533018
sz300437,0.9978342409326841,14.379678548635054,22.273803063668844
sz300438,0.5179927787538214,14.568869360892615,22.650933503107996
sz300440,-0.3383299611233272,15.113829758298365,22.845710185678282
sz300441,0.84517246107489,15.03839076055706,22.277360693838965
sz300442,-0.6859269325864584,15.040652964308473,22.585628427354187
sz300443,-0.03046593241165928,14.263615155132886,22.693860743617233
sz300444,0.10530327303495397,15.495924394401042,22.68971313556196
sz300445,-0.9303795493026785,13.784611937194056,22.14440316790672
sz300446,1.5687467309168444,13.947294555851432,22.44719840516511
sz300447,0.723348151369307,14.535884496043757,22.556747695217886
sz300448,0.5174002694080762,14.474068841147126,22.712258549559806
sz300449,0.4040301068835049,14.31786516918448,22.68005446829783
sz300450,0.218811983210671,14.58809814283358,22.895137815111216
sz300451,1.346122229687075,13.762340885711422,22.924413644669784
sz300452,0.6204666585094298,14.242533243926095,21.921648536620232
sz300453,0.17346794398744522,14.775475793900375,22.129076371682572
sz300455,0.7200278433404252,15.083034499818165,22.424492446781297
sz300456,1.415005636307819,14.498573130799173,22.712141249426352
sz300457,1.0374629069172971,14.754450155716155,22.35987560461532
sz300458,0.8871748211761494,14.968116979107336,23.177963365126512
sz300459,-0.4346741043998831,15.233948993133707,22.185404213444986
sz300460,0.2525136129791157,15.58628749749409,22.341285249708083
sz300461,0.7014459833746404,14.534989392857685,21.738350395450908
sz300462,0.3744497550329913,14.738569334864149,21.9770461449193
sz300463,0.16537129082895036,14.85078888804426,23.493979384422904
sz300464,0.16469491294850322,15.417322034351619,21.757847412028802
sz300465,0.556880049565891,14.767112227609605,22.785105587206793
sz300466,-0.1645934535003739,14.455458493628043,21.756463029921516
sz300467,1.2538793351320652,13.40144682268682,22.641567255922823
sz300468,-0.03121140732277059,14.594034655511535,22.63230080564874
sz300469,0.9670359308793903,14.31165929535037,21.976520281286394
sz300470,-1.3221573657857464,14.425364041321842,22.131602242178058
sz300471,-1.8831170747165566,14.40984098308082,22.80789318442423
sz300472,0.24724110289327028,14.812107775428542,21.712030909187565
sz300473,-2.2441931704703957,15.037033888034331,22.475996535383384
sz300475,-0.413389079839056,15.897288831643813,22.350032731502285
sz300476,-0.7716458270465976,15.516055362349174,22.45864919495167
sz300477,0.17707220090781103,15.224614662627637,22.004156278688768
sz300478,-0.41581327194693385,14.736779733937796,21.743906288081508
sz300479,0.7444247218303477,14.567921573298099,22.1284108152512
sz300480,1.3567594135556533,15.568507148610744,22.164069905157344
sz300481,0.29714288095601005,15.39546075685804,21.680530130801262
sz300482,0.8598673419555749,15.219817158903053,22.579166270226516
sz300483,0.17824823140631896,14.93655645545048,21.67545192102802
sz300485,-0.82703977961787,15.346839231352192,23.088548775021927
sz300486,0.5438410020201849,16.053528123552116,22.255091127590756
sz300487,-0.1656080758202139,15.333982042827683,22.013879949795086
sz300488,-0.43046422484845465,14.781891968516364,21.94541705108149
sz300489,0.28619817249110946,14.775915914839437,21.770847954501743
